epoch,step,test_loss,test_mae,test_mse,train_loss,train_mae,train_mse,val_loss,val_mae,val_mse
0,44,,,,,,,1.9976553916931152,306.243896484375,161847.78125
1,49,,,,1.3529630899429321,142.2835235595703,36064.7578125,,,
1,89,,,,,,,1.6951364278793335,218.13668823242188,80602.3203125
2,99,,,,1.6127629280090332,208.3861846923828,65596.84375,,,
2,134,,,,,,,1.4874547719955444,170.31040954589844,49991.7734375
3,149,,,,0.8191708922386169,84.4320068359375,10550.9326171875,,,
3,179,,,,,,,0.6064322590827942,59.18833541870117,6591.421875
4,199,,,,-0.5481637120246887,15.268465042114258,452.85205078125,,,
4,224,,,,,,,1.512238621711731,176.31405639648438,52902.9453125
5,249,,,,0.5787328481674194,61.746315002441406,6065.3076171875,,,
5,269,,,,,,,0.46501633524894714,53.7894172668457,4735.3779296875
6,299,,,,0.34490105509757996,49.186553955078125,3540.14453125,,,
6,314,,,,,,,0.3874843418598175,45.056156158447266,3985.60009765625
7,349,,,,-1.3791049718856812,6.810344696044922,66.83670043945312,,,
7,359,,,,,,,-1.5806884765625,5.646970272064209,42.238525390625
8,399,,,,-1.435098648071289,6.407031059265137,58.75182342529297,,,
8,404,,,,,,,-1.492838978767395,6.123892784118652,51.611671447753906
9,449,,,,-1.5201410055160522,6.0507588386535645,48.303550720214844,,,
9,449,,,,,,,-1.5815259218215942,5.553305625915527,42.155338287353516
10,494,,,,,,,-1.5741709470748901,5.6604485511779785,42.86448669433594
11,499,,,,-1.6568090915679932,5.005128860473633,35.2623291015625,,,
11,539,,,,,,,-1.6159085035324097,5.323411464691162,38.99314498901367
12,549,,,,-1.5489007234573364,5.7042436599731445,45.20841979980469,,,
12,584,,,,,,,-1.5368270874023438,5.785133361816406,46.701148986816406
13,599,,,,-1.398177981376648,6.575434684753418,63.964942932128906,,,
13,629,,,,,,,-1.6334843635559082,5.137374401092529,37.47287368774414
14,649,,,,-1.5751619338989258,5.515691757202148,42.55574035644531,,,
14,674,,,,,,,-1.6392849683761597,5.105863094329834,37.00031661987305
15,699,,,,-1.5070834159851074,5.895219802856445,49.77790832519531,,,
15,719,,,,,,,-1.5815471410751343,5.4538187980651855,42.15402603149414
16,749,,,,-1.5773082971572876,5.412467956542969,42.3459358215332,,,
16,764,,,,,,,-1.471742868423462,6.06260347366333,54.24890899658203
17,799,,,,-1.6675195693969727,5.000244140625,34.40332794189453,,,
17,809,,,,,,,-1.6085726022720337,5.285958290100098,39.71247482299805
18,849,,,,-1.6333755254745483,5.139552116394043,37.21726608276367,,,
18,854,,,,,,,-1.6364480257034302,5.130834579467773,37.23496627807617
19,899,,,,-1.7003977298736572,4.576383590698242,31.894977569580078,,,
19,899,,,,,,,-1.5995516777038574,5.300525665283203,40.56111526489258
20,944,,,,,,,-1.6147352457046509,5.245336055755615,39.09659957885742
21,949,,,,-1.6803274154663086,4.846252918243408,33.4035530090332,,,
21,989,,,,,,,-1.6461907625198364,5.028402805328369,36.425846099853516
22,999,,,,-1.6090872287750244,5.191511154174805,39.35797882080078,,,
22,1034,,,,,,,-1.6128448247909546,5.261673450469971,39.33243179321289
23,1049,,,,-1.6418660879135132,5.060047626495361,36.496726989746094,,,
23,1079,,,,,,,-1.6074833869934082,5.276728630065918,39.7336540222168
24,1099,,,,-1.548488974571228,5.501945495605469,45.25129699707031,,,
24,1124,,,,,,,-1.6496992111206055,5.005030632019043,36.15498733520508
25,1149,,,,-1.5484873056411743,5.620162010192871,45.2514762878418,,,
25,1169,,,,,,,-1.6332582235336304,5.088127136230469,37.53408432006836
26,1199,,,,-1.666048526763916,4.8491291999816895,34.520057678222656,,,
26,1214,,,,,,,-1.552000880241394,5.544426918029785,45.10346984863281
27,1249,,,,-1.6593713760375977,4.913169860839844,35.054893493652344,,,
27,1259,,,,,,,-1.6497080326080322,4.954146385192871,36.1495246887207
28,1299,,,,-1.6283469200134277,5.150178909301758,37.65069580078125,,,
28,1304,,,,,,,-1.6203058958053589,5.164278030395508,38.556427001953125
29,1349,,,,-1.7646574974060059,4.2297492027282715,27.508216857910156,,,
29,1349,,,,,,,-1.5325182676315308,5.634610176086426,47.151546478271484
30,1394,,,,,,,-1.671125888824463,4.885828495025635,34.333587646484375
31,1399,,,,-1.632101058959961,5.146586894989014,37.32664489746094,,,
31,1439,,,,,,,-1.6848924160003662,4.799288749694824,33.28469467163086
32,1449,,,,-1.6723411083221436,4.862645149230957,34.023494720458984,,,
32,1484,,,,,,,-1.6251198053359985,5.1122918128967285,38.11050033569336
33,1499,,,,-1.6228567361831665,5.073285102844238,38.12969207763672,,,
33,1529,,,,,,,-1.6979191303253174,4.718105792999268,32.29115295410156
34,1549,,,,-1.6391505002975464,4.9647674560546875,36.72565460205078,,,
34,1574,,,,,,,-1.7144049406051636,4.616912841796875,31.11502456665039
35,1599,,,,-1.7487009763717651,4.329329490661621,28.537710189819336,,,
35,1619,,,,,,,-1.6960413455963135,4.69722318649292,32.48933029174805
36,1649,,,,-1.77602219581604,4.217904090881348,26.797714233398438,,,
36,1664,,,,,,,-1.7133591175079346,4.613651275634766,31.212902069091797
37,1699,,,,-1.5757871866226196,5.316258907318115,42.4945068359375,,,
37,1709,,,,,,,-1.6935349702835083,4.734852313995361,32.601375579833984
38,1749,,,,-1.6715574264526367,4.777880668640137,34.08494186401367,,,
38,1754,,,,,,,-1.603171706199646,5.183027267456055,40.14605712890625
39,1799,,,,-1.736891508102417,4.5452423095703125,29.324352264404297,,,
39,1799,,,,,,,-1.6927909851074219,4.7627105712890625,32.721405029296875
40,1844,,,,,,,-1.7096425294876099,4.626347064971924,31.40380859375
41,1849,,,,-1.719394564628601,4.575301170349121,30.5299072265625,,,
41,1889,,,,,,,-1.7413859367370605,4.462620735168457,29.222192764282227
42,1899,,,,-1.8214246034622192,3.932187080383301,24.137678146362305,,,
42,1934,,,,,,,-1.7399004697799683,4.449110507965088,29.327144622802734
43,1949,,,,-1.703778624534607,4.588935375213623,31.64763832092285,,,
43,1979,,,,,,,-1.7102161645889282,4.617513179779053,31.416770935058594
44,1999,,,,-1.635724425315857,4.920166492462158,37.016517639160156,,,
44,2024,,,,,,,-1.667002558708191,4.817348480224609,34.60638427734375
45,2049,,,,-1.540687084197998,5.4967851638793945,46.071556091308594,,,
45,2069,,,,,,,-1.7294151782989502,4.492295742034912,30.043792724609375
46,2099,,,,-1.7464581727981567,4.551233768463135,28.685462951660156,,,
46,2114,,,,,,,-1.7123985290527344,4.634109973907471,31.158119201660156
47,2149,,,,-1.7377313375473022,4.515151023864746,29.267702102661133,,,
47,2159,,,,,,,-1.723393201828003,4.507275581359863,30.483911514282227
48,2199,,,,-1.6313165426254272,5.024890422821045,37.394126892089844,,,
48,2204,,,,,,,-1.7230390310287476,4.53646183013916,30.469972610473633
49,2249,,,,-1.6799631118774414,4.759948253631592,33.43157958984375,,,
49,2249,,,,,,,-1.6335817575454712,4.942883014678955,37.383480072021484
50,2294,,,,,,,-1.7674216032028198,4.288758754730225,27.477258682250977
51,2299,,,,-1.7196414470672607,4.457018852233887,30.512554168701172,,,
51,2339,,,,,,,-1.7590162754058838,4.404361248016357,28.025632858276367
