epoch,step,train_loss,train_mae,train_mse
0,49,0.9911325573921204,100.86067962646484,15676.6240234375
0,99,-0.48636406660079956,17.005901336669922,522.1026611328125
0,149,-0.1443314403295517,24.08763885498047,1147.5947265625
