epoch,step,train_loss,train_mae,train_mse,val_loss,val_mae,val_mse
88,15899,-0.8442695140838623,13.462825775146484,229.00790405273438,,,
88,15949,-1.5436140298843384,5.164093017578125,45.76210403442383,,,
88,15999,-1.5384491682052612,4.955556869506836,46.309574127197266,,,
88,16019,,,,-0.0006202247459441423,32.71706008911133,1694.589599609375
89,16049,-1.3607676029205322,6.84072208404541,69.71920776367188,,,
89,16099,-1.5367259979248047,5.337325096130371,46.493690490722656,,,
89,16149,-1.3017477989196777,6.9455976486206055,79.86788940429688,,,
89,16199,-1.693605899810791,4.783159255981445,32.39769744873047,,,
89,16199,,,,-1.832926630973816,4.048565864562988,24.372913360595703
90,16249,-1.6124287843704224,4.661235809326172,39.056312561035156,,,
90,16299,-1.6478807926177979,4.979630470275879,35.99475860595703,,,
90,16349,-1.695063829421997,4.411588191986084,32.28911590576172,,,
90,16379,,,,-1.6148195266723633,4.7453532218933105,41.4838981628418
91,16399,-1.8194152116775513,3.9560887813568115,24.249616622924805,,,
91,16449,-1.5463072061538696,5.768960475921631,45.47920227050781,,,
91,16499,-1.4145961999893188,5.759393692016602,61.591922760009766,,,
91,16549,-1.4907402992248535,5.62186336517334,51.68680191040039,,,
91,16559,,,,-1.7605998516082764,4.3629374504089355,28.58976936340332
92,16599,-1.4467158317565918,6.180222511291504,57.20107650756836,,,
92,16649,-1.643966555595398,4.712540626525879,36.32063674926758,,,
92,16699,-1.7231775522232056,4.8263983726501465,30.265121459960938,,,
92,16739,,,,-1.9182108640670776,3.596726417541504,20.287452697753906
93,16749,-1.3147913217544556,6.985352039337158,77.50481414794922,,,
93,16799,-0.701978325843811,14.379080772399902,317.79107666015625,,,
93,16849,-1.8893650770187378,3.622241973876953,20.64214515686035,,,
93,16899,-1.5972604751586914,5.195716857910156,40.44450759887695,,,
93,16919,,,,-1.836416482925415,3.9000678062438965,23.993873596191406
94,16949,-1.5118550062179565,5.759882926940918,49.23399353027344,,,
94,16999,-1.7390193939208984,4.324789047241211,29.181026458740234,,,
94,17049,-1.7757574319839478,4.078262805938721,26.814069747924805,,,
94,17099,-1.8407549858093262,4.004019260406494,23.08686637878418,,,
94,17099,,,,-1.9218664169311523,3.576561212539673,20.030864715576172
95,17149,-1.66275954246521,4.672514915466309,34.7824821472168,,,
95,17199,-1.115325689315796,8.457887649536133,122.68580627441406,,,
95,17249,-1.853690505027771,3.8143715858459473,22.40936279296875,,,
95,17279,,,,-1.8034635782241821,4.103760242462158,25.883434295654297
96,17299,-1.7836459875106812,4.083832740783691,26.331411361694336,,,
96,17349,-1.2629413604736328,7.959319114685059,87.33306884765625,,,
96,17399,-1.7101435661315918,4.428262233734131,31.187198638916016,,,
96,17449,-1.3555021286010742,6.861521244049072,70.56965637207031,,,
96,17459,,,,-1.7822554111480713,4.035467624664307,27.515857696533203
97,17499,-1.150078296661377,9.665570259094238,113.25093078613281,,,
97,17549,-1.668824315071106,4.662053108215332,34.30012893676758,,,
97,17599,-1.0685982704162598,8.374190330505371,136.62234497070312,,,
97,17639,,,,-1.1605820655822754,9.10125732421875,112.63157653808594
98,17649,-1.796193242073059,3.6534647941589355,25.581539154052734,,,
98,17699,-1.0787426233291626,9.004839897155762,133.4680938720703,,,
98,17749,-1.5545198917388916,5.5811567306518555,44.627262115478516,,,
98,17799,-1.8932245969772339,3.377260208129883,20.459522247314453,,,
98,17819,,,,-1.9680438041687012,3.3428163528442383,17.894493103027344
99,17849,-1.1431255340576172,8.061942100524902,115.07858276367188,,,
99,17899,-1.01555335521698,10.090568542480469,154.371337890625,,,
99,17949,-1.3192602396011353,6.592135429382324,76.71136474609375,,,
99,17999,-1.6214205026626587,4.51077938079834,38.25599670410156,,,
99,17999,,,,-1.7066988945007324,4.183489799499512,33.417911529541016
100,18049,-1.9501078128814697,3.493964672088623,17.947837829589844,,,
100,18099,-1.4394264221191406,6.250545501708984,58.169273376464844,,,
100,18149,-1.3303452730178833,6.961074352264404,74.77816009521484,,,
100,18179,,,,-1.6982365846633911,4.367502212524414,33.45901107788086
101,18199,-1.7685950994491577,3.43261981010437,27.259944915771484,,,
101,18249,-1.394587516784668,6.809366226196289,64.4959487915039,,,
101,18299,-1.748404860496521,4.263803482055664,28.557167053222656,,,
101,18349,-1.9286165237426758,3.583435535430908,18.858341217041016,,,
101,18359,,,,-1.888337254524231,3.6313326358795166,21.336862564086914
102,18399,-1.7720271348953247,3.941545009613037,27.045364379882812,,,
102,18449,-1.296750545501709,5.781362533569336,80.79218292236328,,,
102,18499,-1.3581727743148804,6.002315998077393,70.13702392578125,,,
102,18539,,,,-1.1440926790237427,8.009739875793457,122.55447387695312
103,18549,-1.7950778007507324,4.13215446472168,25.647327423095703,,,
103,18599,-1.862027883529663,4.016575813293457,21.983264923095703,,,
103,18649,-1.055282473564148,8.81942367553711,140.87619018554688,,,
103,18699,-1.594422459602356,5.14332389831543,40.70967102050781,,,
103,18719,,,,-1.8839032649993896,3.7000231742858887,21.852397918701172
104,18749,-1.9583470821380615,3.420490264892578,17.610553741455078,,,
104,18799,-1.5737247467041016,5.079874038696289,42.69679641723633,,,
104,18849,-1.8033252954483032,4.09978723526001,25.164867401123047,,,
104,18899,-1.7097686529159546,4.480976104736328,31.214141845703125,,,
104,18899,,,,-1.921238899230957,3.507303237915039,19.90184783935547
105,18949,-1.9251019954681396,3.252584218978882,19.01156997680664,,,
105,18999,-1.6823958158493042,4.517988204956055,33.244842529296875,,,
105,19049,-1.6959564685821533,4.029691696166992,32.22282028198242,,,
105,19079,,,,-1.8635482788085938,3.655754804611206,22.753427505493164
106,19099,-1.8937137126922607,3.5091395378112793,20.436487197875977,,,
106,19149,-1.9086710214614868,3.3431758880615234,19.744626998901367,,,
106,19199,-1.7918368577957153,4.042413234710693,25.839448928833008,,,
106,19249,-2.0895605087280273,2.626030445098877,13.018457412719727,,,
106,19259,,,,-1.9186527729034424,3.387953281402588,20.209774017333984
107,19299,-1.139694333076477,9.471538543701172,115.99137878417969,,,
107,19349,-1.795113205909729,3.4852800369262695,25.645235061645508,,,
107,19399,-1.6967014074325562,4.2821149826049805,32.167598724365234,,,
107,19439,,,,-1.0826361179351807,8.780716896057129,140.79263305664062
108,19449,-2.1626250743865967,2.641162395477295,11.00259017944336,,,
108,19499,-1.0795444250106812,10.032770156860352,133.22189331054688,,,
108,19549,-1.6766314506530762,4.80288028717041,33.68903732299805,,,
108,19599,-1.9969223737716675,3.208038330078125,16.113788604736328,,,
108,19619,,,,-1.9889564514160156,3.204280376434326,17.050718307495117
109,19649,-1.9769586324691772,3.2983293533325195,16.87179946899414,,,
109,19699,-1.8360965251922607,3.7068071365356445,23.335844039916992,,,
109,19749,-1.8703641891479492,3.7376062870025635,21.5653133392334,,,
109,19799,-1.1085015535354614,8.282681465148926,124.62879180908203,,,
109,19799,,,,-1.240880012512207,7.4137983322143555,97.01646423339844
110,19849,-1.0959826707839966,8.591041564941406,128.2736053466797,,,
110,19899,-1.931204080581665,3.53401517868042,18.746315002441406,,,
110,19949,-1.7839373350143433,3.7750070095062256,26.31375503540039,,,
