epoch,step,test_loss,test_mae,test_mse,train_loss,train_mae,train_mse,val_loss,val_mae,val_mse
0,44,,,,,,,0.46469807624816895,52.919654846191406,4736.8310546875
1,49,,,,0.604408323764801,64.61656188964844,6434.7001953125,,,
1,89,,,,,,,0.6574046015739441,65.27434539794922,7394.15087890625
2,99,,,,-1.3740503787994385,6.935970306396484,67.619140625,,,
2,134,,,,,,,-0.7058587670326233,12.84504222869873,319.5682373046875
3,149,,,,0.3403775691986084,48.68536376953125,3503.463623046875,,,
3,179,,,,,,,-0.13191810250282288,26.653615951538086,1198.28857421875
4,199,,,,0.034587178379297256,33.503807067871094,1732.63525390625,,,
4,224,,,,,,,0.3033934533596039,42.61806869506836,3270.796142578125
5,249,,,,0.3111332058906555,44.94493865966797,3275.31591796875,,,
5,269,,,,,,,0.3335505425930023,41.26593780517578,3520.798828125
6,299,,,,-0.0032656474504619837,33.728111267089844,1588.0140380859375,,,
6,314,,,,,,,-0.005805558059364557,31.612825393676758,1598.5389404296875
7,349,,,,-0.15646789968013763,26.014217376708984,1115.9688720703125,,,
7,359,,,,,,,-0.7106784582138062,12.642516136169434,316.3809509277344
8,399,,,,-0.15007270872592926,26.740976333618164,1132.523681640625,,,
8,404,,,,,,,0.15468670427799225,39.096588134765625,2310.165283203125
9,449,,,,-0.16918958723545074,32.10581970214844,1083.7532958984375,,,
9,449,,,,,,,0.08863216638565063,42.693359375,1964.643310546875
10,494,,,,,,,-0.08055172860622406,27.23741912841797,1349.8515625
11,499,,,,-0.5821003317832947,17.06554412841797,418.8126220703125,,,
11,539,,,,,,,-0.3554641306400299,23.96475601196289,708.2107543945312
12,549,,,,-0.29107561707496643,20.09772491455078,818.5484619140625,,,
12,584,,,,,,,-0.29988133907318115,27.470985412597656,802.5755615234375
13,599,,,,0.7553250789642334,81.1170654296875,9108.4619140625,,,
13,629,,,,,,,0.26189127564430237,41.56544494628906,2971.85205078125
14,649,,,,-0.8356266617774963,10.432928085327148,233.6110382080078,,,
14,674,,,,,,,-0.3137928545475006,19.54647445678711,792.6453857421875
15,699,,,,-0.35348230600357056,20.852514266967773,708.986083984375,,,
15,719,,,,,,,-1.0022939443588257,10.138775825500488,159.9309539794922
16,749,,,,-1.1063673496246338,9.226690292358398,125.24278259277344,,,
16,764,,,,,,,-1.0153117179870605,9.925427436828613,155.36886596679688
17,799,,,,-1.481351613998413,6.0980544090271,52.81634521484375,,,
17,809,,,,,,,-0.6547321081161499,13.775457382202148,359.45562744140625
18,849,,,,-0.9052448868751526,10.807699203491211,199.0101318359375,,,
18,854,,,,,,,-0.7285263538360596,12.919946670532227,302.5567626953125
19,899,,,,-1.5889561176300049,5.456725120544434,41.22529983520508,,,
19,899,,,,,,,-0.06732405722141266,28.8826904296875,1388.732421875
20,944,,,,,,,-0.26345372200012207,22.463510513305664,885.3456420898438
21,949,,,,-0.74149489402771,13.01108169555664,290.1517333984375,,,
21,989,,,,,,,-0.7459645867347717,12.584024429321289,290.6766052246094
22,999,,,,-1.529948115348816,5.841169834136963,47.2249870300293,,,
22,1034,,,,,,,-0.5096590518951416,14.922586441040039,507.1544494628906
23,1049,,,,-0.6270661354064941,15.53079605102539,377.6189880371094,,,
23,1079,,,,,,,-1.3965506553649902,6.700920581817627,64.44146728515625
24,1099,,,,-1.0841426849365234,8.680580139160156,131.81878662109375,,,
24,1124,,,,,,,-0.9212248921394348,10.73590087890625,193.48602294921875
25,1149,,,,-0.951930820941925,9.92652702331543,178.72659301757812,,,
25,1169,,,,,,,-1.556749939918518,5.778999328613281,44.58879089355469
26,1199,,,,-1.018040418624878,9.23164176940918,153.48983764648438,,,
26,1214,,,,,,,-1.0275084972381592,9.63331127166748,151.26959228515625
27,1249,,,,-0.9414148926734924,10.187677383422852,183.1070556640625,,,
27,1259,,,,,,,-1.377288818359375,6.603782653808594,67.4075698852539
28,1299,,,,-1.0411959886550903,9.354035377502441,145.52041625976562,,,
28,1304,,,,,,,-0.8291127681732178,11.6309232711792,239.53680419921875
29,1349,,,,-0.9738245606422424,9.33240032196045,169.93994140625,,,
29,1349,,,,,,,-1.0224803686141968,9.486379623413086,153.62693786621094
30,1394,,,,,,,-0.820206344127655,11.804951667785645,244.82211303710938
31,1399,,,,-1.6318198442459106,5.262053489685059,37.3508186340332,,,
31,1439,,,,,,,-0.6658700108528137,14.432333946228027,348.7813720703125
32,1449,,,,-0.5257052183151245,17.2667293548584,476.88623046875,,,
32,1484,,,,,,,-0.7343025207519531,13.323320388793945,297.8438720703125
33,1499,,,,-1.2641937732696533,7.806973934173584,87.08155059814453,,,
33,1529,,,,,,,-1.224639654159546,7.767919063568115,95.7773208618164
34,1549,,,,-1.5970864295959473,5.459909439086914,40.460723876953125,,,
34,1574,,,,,,,-0.4724031090736389,17.504642486572266,546.5328979492188
35,1599,,,,-0.4870331287384033,17.70966339111328,521.2989501953125,,,
35,1619,,,,,,,-1.0255664587020874,9.153456687927246,152.27133178710938
36,1649,,,,-1.183445930480957,8.254106521606445,104.8755111694336,,,
36,1664,,,,,,,-1.16481351852417,8.359492301940918,110.1441421508789
37,1699,,,,0.22904464602470398,39.9266357421875,2711.21923828125,,,
37,1709,,,,,,,-0.675837516784668,14.289217948913574,340.8745422363281
38,1749,,,,-0.22088144719600677,24.81183433532715,962.140625,,,
38,1754,,,,,,,-1.3675005435943604,6.614709854125977,69.00617980957031
39,1799,,,,-1.2866162061691284,7.582018852233887,82.69966888427734,,,
39,1799,,,,,,,-1.3554199934005737,7.035127639770508,70.95423126220703
40,1844,,,,,,,-1.4776580333709717,6.156861782073975,53.471405029296875
41,1849,,,,-1.539583683013916,5.888541221618652,46.18875503540039,,,
41,1889,,,,,,,-1.513750672340393,5.928927421569824,49.22222137451172
42,1899,,,,-0.6617348194122314,14.013284683227539,348.64642333984375,,,
42,1934,,,,,,,-1.5267949104309082,5.923646450042725,47.75192642211914
43,1949,,,,-1.1750093698501587,8.103967666625977,106.9327392578125,,,
43,1979,,,,,,,-1.023294448852539,9.329880714416504,152.883544921875
44,1999,,,,-0.693254292011261,13.906537055969238,324.2393798828125,,,
44,2024,,,,,,,-0.5780919790267944,15.193306922912598,428.7395935058594
45,2049,,,,-1.2104333639144897,7.447092533111572,98.55681610107422,,,
45,2069,,,,,,,-1.0957303047180176,8.941746711730957,129.33071899414062
46,2099,,,,-1.4537361860275269,6.607126235961914,56.28386688232422,,,
46,2114,,,,,,,-1.322990894317627,7.192048072814941,76.3695068359375
47,2149,,,,-1.5870304107666016,5.459835529327393,41.408512115478516,,,
47,2159,,,,,,,-1.1039220094680786,8.435317039489746,126.98709869384766
48,2199,,,,-1.5642825365066528,5.644481658935547,43.63524627685547,,,
48,2204,,,,,,,-0.7648390531539917,12.471230506896973,277.988525390625
49,2249,,,,-0.835920512676239,9.889965057373047,233.4530029296875,,,
49,2249,,,,,,,-1.3996409177780151,6.397377014160156,64.09172821044922
50,2294,,,,,,,-1.1428186893463135,8.578377723693848,115.87496948242188
51,2299,,,,-1.5563855171203613,5.663562774658203,44.435951232910156,,,
51,2339,,,,,,,-1.325077772140503,6.807981491088867,76.07504272460938
52,2349,,,,-1.2766520977020264,7.647719860076904,84.61900329589844,,,
52,2384,,,,,,,-1.3107645511627197,7.085068225860596,78.69658660888672
53,2399,,,,-1.5845855474472046,5.182009220123291,41.64228057861328,,,
53,2429,,,,,,,-1.396490216255188,6.627723217010498,64.42587280273438
54,2449,,,,-1.6187340021133423,5.231029510498047,38.49337387084961,,,
54,2474,,,,,,,-1.3341511487960815,6.8658342361450195,74.5811767578125
55,2499,,,,-1.2855108976364136,7.234383583068848,82.91041564941406,,,
55,2519,,,,,,,-1.4355924129486084,6.163177967071533,58.9525032043457
56,2549,,,,-1.5704032182693481,5.581051826477051,43.02458190917969,,,
56,2564,,,,,,,-1.3610458374023438,6.783315658569336,70.09684753417969
57,2599,,,,-1.5349475145339966,6.040589332580566,46.68446731567383,,,
57,2609,,,,,,,-1.580079197883606,5.479780197143555,42.320980072021484
58,2649,,,,-1.6872050762176514,4.713541030883789,32.878719329833984,,,
58,2654,,,,,,,-1.578076958656311,5.490395545959473,42.57418441772461
59,2699,,,,-1.331897497177124,6.878355979919434,74.51136779785156,,,
59,2699,,,,,,,-1.5113188028335571,5.7804741859436035,49.535709381103516
60,2744,,,,,,,-1.5941789150238037,5.368313312530518,41.042503356933594
61,2749,,,,-1.5351616144180298,5.737153053283691,46.66146469116211,,,
61,2789,,,,,,,-1.5291792154312134,5.748034477233887,47.53321075439453
62,2799,,,,-1.5845297574996948,5.369020462036133,41.64762496948242,,,
62,2834,,,,,,,-1.5957528352737427,5.425484657287598,40.88222885131836
63,2849,,,,-1.3150867223739624,6.991735935211182,77.45211791992188,,,
63,2879,,,,,,,-1.493377685546875,5.897853374481201,51.617469787597656
64,2899,,,,-1.5293169021606445,5.613681793212891,47.293678283691406,,,
64,2924,,,,,,,-1.625605821609497,5.165781497955322,38.17643356323242
65,2949,,,,-1.6503713130950928,4.99810791015625,35.78893280029297,,,
65,2969,,,,,,,-1.5602695941925049,5.488257884979248,44.25693130493164
66,2999,,,,-1.3484708070755005,6.9877095222473145,71.72147369384766,,,
66,3014,,,,,,,-1.6211227178573608,5.146899223327637,38.555458068847656
67,3049,,,,-1.614858627319336,5.070443153381348,38.838409423828125,,,
67,3059,,,,,,,-1.5786468982696533,5.322554111480713,42.43647003173828
68,3099,,,,-1.638706088066101,4.861330032348633,36.76325225830078,,,
68,3104,,,,,,,-1.6139460802078247,5.077181339263916,39.19671630859375
69,3149,,,,-1.6805009841918945,4.554543972015381,33.39020538330078,,,
69,3149,,,,,,,-1.6499340534210205,4.897507190704346,36.0488395690918
70,3194,,,,,,,-1.6793158054351807,4.606391906738281,33.74887466430664
71,3199,,,,-1.561740517616272,5.435190200805664,43.89141845703125,,,
71,3239,,,,,,,-1.6358610391616821,4.962307929992676,37.164398193359375
72,3249,,,,-1.7365819215774536,4.348940372467041,29.34526824951172,,,
72,3284,,,,,,,-1.679213047027588,4.7201409339904785,33.819515228271484
73,3299,,,,-1.3673837184906006,6.440823554992676,68.66513061523438,,,
73,3329,,,,,,,-0.7963589429855347,12.34781551361084,258.83367919921875
74,3349,,,,-0.6948629021644592,13.872186660766602,323.04058837890625,,,
74,3374,,,,,,,-1.6191438436508179,5.085787296295166,38.67529296875
75,3399,,,,-1.567344307899475,5.613075256347656,43.32870864868164,,,
75,3419,,,,,,,-1.5263608694076538,5.448915481567383,47.84716796875
76,3449,,,,-1.3999323844909668,6.628266334533691,63.70708084106445,,,
76,3464,,,,,,,-1.618994116783142,5.212489128112793,38.699562072753906
77,3499,,,,-0.8764926195144653,10.267679214477539,212.63140869140625,,,
77,3509,,,,,,,-1.4102091789245605,6.169320583343506,62.701908111572266
78,3549,,,,-1.603778600692749,5.298461437225342,39.84202575683594,,,
78,3554,,,,,,,-1.5872799158096313,5.434441566467285,41.6058235168457
79,3599,,,,-1.5268769264221191,5.4071831703186035,47.56013488769531,,,
79,3599,,,,,,,-1.2750725746154785,6.854122161865234,86.18651580810547
80,3644,,,,,,,-1.5194276571273804,5.532104015350342,48.69804763793945
81,3649,,,,-1.3153283596038818,6.744548797607422,77.40902709960938,,,
81,3689,,,,,,,-1.4859232902526855,5.866776943206787,52.59779739379883
82,3699,,,,-1.6853878498077393,4.7360382080078125,33.01658630371094,,,
82,3734,,,,,,,-1.3959184885025024,6.239619731903076,64.69214630126953
83,3749,,,,-1.778291940689087,4.162286758422852,26.658029556274414,,,
83,3779,,,,,,,-1.7217200994491577,4.509735107421875,30.597373962402344
84,3799,,,,-1.6154180765151978,5.240437984466553,38.788414001464844,,,
84,3824,,,,,,,-1.6644034385681152,4.844534873962402,34.79188919067383
85,3849,,,,-1.7001465559005737,4.690928936004639,31.913429260253906,,,
85,3869,,,,,,,-1.6968355178833008,4.580687046051025,32.34556579589844
86,3899,,,,-1.810791254043579,3.914893388748169,24.7359619140625,,,
86,3914,,,,,,,-1.7956922054290771,4.089423656463623,25.794904708862305
87,3949,,,,-1.7569690942764282,4.2310614585876465,27.999542236328125,,,
87,3959,,,,,,,-1.555166244506836,5.482245922088623,44.764404296875
88,3999,,,,-1.4943841695785522,5.876433372497559,51.25496292114258,,,
88,4004,,,,,,,-1.6809051036834717,4.737684726715088,33.59507369995117
89,4049,,,,-1.7268197536468506,4.414947986602783,30.012371063232422,,,
89,4049,,,,,,,-1.7286924123764038,4.4826154708862305,29.993698120117188
90,4094,,,,,,,-1.7734712362289429,4.206254482269287,27.041685104370117
91,4099,,,,-1.5325815677642822,5.6254987716674805,46.93949508666992,,,
91,4139,,,,,,,-1.7984893321990967,4.076579570770264,25.545534133911133
92,4149,,,,-1.986731767654419,3.238943576812744,16.49636459350586,,,
92,4184,,,,,,,-1.8373266458511353,3.8143138885498047,23.38296127319336
93,4199,,,,-1.751121163368225,4.407720565795898,28.379112243652344,,,
93,4229,,,,,,,-1.7528897523880005,4.304403305053711,28.430688858032227
94,4249,,,,-1.797683835029602,3.9678144454956055,25.493900299072266,,,
94,4274,,,,,,,-1.8007845878601074,4.076752185821533,25.411697387695312
95,4299,,,,-1.853019118309021,3.634467840194702,22.444026947021484,,,
95,4319,,,,,,,-1.810491681098938,3.950467586517334,24.907546997070312
96,4349,,,,-1.8090771436691284,3.8879287242889404,24.833782196044922,,,
96,4364,,,,,,,-1.8218309879302979,3.8570218086242676,24.341672897338867
97,4399,,,,-1.7888489961624146,3.9150705337524414,26.017822265625,,,
97,4409,,,,,,,-1.7801965475082397,4.064858436584473,26.67381477355957
98,4449,,,,-1.795239806175232,4.250678539276123,25.637771606445312,,,
98,4454,,,,,,,-1.8308241367340088,3.894456148147583,23.748708724975586
99,4499,,,,-1.8100148439407349,3.9699547290802,24.780227661132812,,,
99,4499,,,,,,,-1.7703207731246948,4.189164161682129,27.314958572387695
100,4544,,,,,,,-1.7827914953231812,3.9757025241851807,26.56640625
101,4549,,,,-1.7641749382019043,4.045585632324219,27.538806915283203,,,
101,4589,,,,,,,-1.8621920347213745,3.7009289264678955,22.085498809814453
102,4599,,,,-1.7978625297546387,3.880897045135498,25.483402252197266,,,
102,4634,,,,,,,-1.877172589302063,3.5438168048858643,21.33823585510254
103,4649,,,,-1.7410178184509277,4.2039289474487305,29.04705810546875,,,
103,4679,,,,,,,-1.842684268951416,3.7908084392547607,23.07644271850586
104,4699,,,,-1.8283978700637817,3.8328895568847656,23.75320053100586,,,
104,4724,,,,,,,-1.865400791168213,3.7090656757354736,21.898225784301758
105,4749,,,,-1.8641384840011597,3.5185048580169678,21.876686096191406,,,
105,4769,,,,,,,-1.8889305591583252,3.525341510772705,20.778032302856445
106,4799,,,,-1.8698965311050415,3.480893135070801,21.588546752929688,,,
106,4814,,,,,,,-1.885122537612915,3.5592474937438965,21.0268611907959
107,4849,,,,-1.8374398946762085,3.74920654296875,23.263771057128906,,,
107,4859,,,,,,,-1.8649770021438599,3.674055814743042,22.029712677001953
108,4899,,,,-1.9451545476913452,3.151249885559082,18.153711318969727,,,
108,4904,,,,,,,-1.9014922380447388,3.430002450942993,20.22420310974121
109,4949,,,,-1.8123770952224731,3.9562301635742188,24.645801544189453,,,
109,4949,,,,,,,-1.8863115310668945,3.577833652496338,20.9058895111084
110,4994,,,,,,,-1.9156548976898193,3.3750030994415283,19.58683204650879
111,4999,,,,-1.8968782424926758,3.428656816482544,20.288118362426758,,,
111,5039,,,,,,,-1.9188449382781982,3.4092164039611816,19.403114318847656
112,5049,,,,-1.8349000215530396,3.5351200103759766,23.400222778320312,,,
112,5084,,,,,,,-1.888883113861084,3.572563648223877,20.753204345703125
113,5099,,,,-2.0677504539489746,2.8389439582824707,13.688932418823242,,,
113,5129,,,,,,,-1.9109305143356323,3.410792827606201,19.788190841674805
114,5149,,,,-1.8856847286224365,3.610891103744507,20.81781768798828,,,
114,5174,,,,,,,-1.9564448595046997,3.200134038925171,17.783742904663086
115,5199,,,,-1.8885551691055298,3.565375566482544,20.680683135986328,,,
115,5219,,,,,,,-1.9351074695587158,3.162261724472046,18.748004913330078
116,5249,,,,-1.8873149156570435,3.665757656097412,20.739826202392578,,,
116,5264,,,,,,,-1.9766926765441895,3.1020071506500244,17.015953063964844
117,5299,,,,-1.8870757818222046,3.5412912368774414,20.751256942749023,,,
117,5309,,,,,,,-1.9505857229232788,3.1790764331817627,18.031274795532227
118,5349,,,,-1.8374452590942383,3.5503969192504883,23.263479232788086,,,
118,5354,,,,,,,-1.8848419189453125,3.489959239959717,20.976322174072266
119,5399,,,,-1.8766685724258423,3.553032875061035,21.254528045654297,,,
119,5399,,,,,,,-1.9731074571609497,3.1348557472229004,17.18309783935547
120,5444,,,,,,,-1.9540611505508423,3.1906378269195557,17.902740478515625
121,5449,,,,-1.9882925748825073,3.056046724319458,16.437183380126953,,,
121,5489,,,,,,,-1.9985432624816895,2.9004456996917725,16.205034255981445
122,5499,,,,-1.8913471698760986,3.4015870094299316,20.548152923583984,,,
122,5534,,,,,,,-1.9506644010543823,3.1761465072631836,18.04111671447754
123,5549,,,,-2.014832019805908,2.934570789337158,15.462796211242676,,,
123,5579,,,,,,,-1.9265981912612915,3.3320038318634033,19.034990310668945
124,5599,,,,-2.0262343883514404,2.8635787963867188,15.062108993530273,,,
124,5624,,,,,,,-1.9621226787567139,3.081160545349121,17.581348419189453
125,5649,,,,-1.952985167503357,3.373108386993408,17.829326629638672,,,
125,5669,,,,,,,-2.0122289657592773,2.8854973316192627,15.68568229675293
126,5699,,,,-1.9553760290145874,3.2450995445251465,17.7314395904541,,,
126,5714,,,,,,,-1.9196356534957886,3.2573635578155518,19.411460876464844
127,5749,,,,-2.11742901802063,2.540626287460327,12.209308624267578,,,
127,5759,,,,,,,-1.9988900423049927,2.98478102684021,16.137231826782227
128,5799,,,,-1.8508366346359253,3.5869603157043457,22.557106018066406,,,
128,5804,,,,,,,-2.01912260055542,2.8511531352996826,15.441069602966309
129,5849,,,,-2.055407762527466,2.8198609352111816,14.0835542678833,,,
129,5849,,,,,,,-1.9572829008102417,3.178574323654175,17.83649253845215
130,5894,,,,,,,-1.992640495300293,2.963832378387451,16.404306411743164
131,5899,,,,-2.0231447219848633,2.981945037841797,15.169636726379395,,,
131,5939,,,,,,,-2.0430757999420166,2.7638895511627197,14.603492736816406
132,5949,,,,-2.0929930210113525,2.540248394012451,12.91596794128418,,,
132,5984,,,,,,,-1.8897696733474731,3.4205472469329834,20.753938674926758
133,5999,,,,-1.9452636241912842,3.1780595779418945,18.149154663085938,,,
133,6029,,,,,,,-1.9988511800765991,2.787137746810913,16.18423843383789
134,6049,,,,-2.0437710285186768,2.6382055282592773,14.466024398803711,,,
134,6074,,,,,,,-1.9984793663024902,2.9582135677337646,16.182212829589844
135,6099,,,,-2.0116331577301025,3.0092697143554688,15.577108383178711,,,
135,6119,,,,,,,-2.05861496925354,2.7475147247314453,14.109671592712402
136,6149,,,,-2.069162607192993,2.8285531997680664,13.64449405670166,,,
136,6164,,,,,,,-2.0111522674560547,2.871443033218384,15.73684024810791
137,6199,,,,-1.9768474102020264,2.9270777702331543,16.876115798950195,,,
