epoch,step,test_loss,test_mae,test_mse,train_loss,train_mae,train_mse,val_loss,val_mae,val_mse
0,49,,,,-0.0681162029504776,34.591026306152344,1367.74072265625,,,
0,99,,,,-1.2310670614242554,6.900576591491699,93.98379516601562,,,
0,149,,,,-1.033845067024231,8.728897094726562,148.00448608398438,,,
0,179,,,,,,,-0.920276939868927,10.893573760986328,199.7335968017578
1,199,,,,-0.7748420238494873,11.696844100952148,268.70635986328125,,,
1,249,,,,-0.5447072982788086,18.537616729736328,456.47052001953125,,,
1,299,,,,-0.8120705485343933,13.31281566619873,246.6320343017578,,,
1,349,,,,-1.591994285583496,5.290508270263672,40.937923431396484,,,
1,359,,,,,,,-1.0992417335510254,9.04365062713623,131.2978515625
2,399,,,,-0.7709029316902161,12.02576732635498,271.1546630859375,,,
2,449,,,,-1.4858551025390625,6.1657891273498535,52.2714958190918,,,
2,499,,,,0.5435894131660461,60.838233947753906,5593.83154296875,,,
2,539,,,,,,,-0.46375101804733276,21.430482864379883,556.7438354492188
3,549,,,,-1.075122356414795,9.60356330871582,134.58529663085938,,,
3,599,,,,-1.0832545757293701,8.739995002746582,132.08865356445312,,,
3,649,,,,-1.2218059301376343,8.346635818481445,96.00947570800781,,,
3,699,,,,-0.7011348009109497,13.558557510375977,318.4089050292969,,,
3,719,,,,,,,-0.7869922518730164,12.679222106933594,272.40521240234375
4,749,,,,0.11506018042564392,34.399818420410156,2085.35546875,,,
4,799,,,,-1.180716633796692,8.965309143066406,105.53666687011719,,,
4,849,,,,-0.39278119802474976,20.820152282714844,647.647705078125,,,
4,899,,,,-0.8358612060546875,11.629744529724121,233.48489379882812,,,
4,899,,,,,,,-1.1614006757736206,8.078859329223633,115.9178237915039
5,949,,,,-1.3971105813980103,6.921079158782959,64.12234497070312,,,
5,999,,,,-1.4205095767974854,6.488762378692627,60.75896072387695,,,
5,1049,,,,-1.4965929985046387,5.8900885581970215,50.99492645263672,,,
5,1079,,,,,,,-1.0399812459945679,9.622559547424316,150.82505798339844
6,1099,,,,-0.2910824716091156,21.589584350585938,818.5355834960938,,,
6,1149,,,,-0.9108570218086243,10.037673950195312,196.45494079589844,,,
6,1199,,,,-1.2917200326919556,7.654493808746338,81.73348236083984,,,
6,1249,,,,-1.3913193941116333,6.426328659057617,64.98312377929688,,,
6,1259,,,,,,,-1.058970332145691,9.359493255615234,144.78199768066406
7,1299,,,,-1.2898523807525635,6.880302906036377,82.08570861816406,,,
7,1349,,,,-0.8970386981964111,11.241403579711914,202.80625915527344,,,
7,1399,,,,-1.3074747323989868,7.544346332550049,78.82162475585938,,,
7,1439,,,,,,,-1.073330044746399,8.959809303283691,141.73814392089844
8,1449,,,,-0.6038180589675903,15.48875617980957,398.384033203125,,,
8,1499,,,,-1.6437031030654907,4.995123863220215,36.34267807006836,,,
8,1549,,,,-0.9837329983711243,11.125679016113281,166.10665893554688,,,
8,1599,,,,-0.546107828617096,15.986700057983398,455.0007629394531,,,
8,1619,,,,,,,-0.808431088924408,12.231675148010254,260.40643310546875
9,1649,,,,-1.3553624153137207,6.908686637878418,70.59233856201172,,,
9,1699,,,,-1.4540389776229858,6.227527618408203,56.24462890625,,,
9,1749,,,,-0.644807755947113,14.103801727294922,362.50347900390625,,,
9,1799,,,,-0.9160364270210266,10.062007904052734,194.1259765625,,,
9,1799,,,,,,,-0.5079426169395447,15.432332992553711,550.3867797851562
10,1849,,,,-1.659922480583191,5.085053443908691,35.01042938232422,,,
10,1899,,,,-0.3223247230052948,21.46172332763672,761.7197265625,,,
10,1949,,,,-0.7397648692131042,14.157402038574219,291.309814453125,,,
10,1979,,,,,,,-0.7422363758087158,13.027859687805176,308.2282409667969
11,1999,,,,-0.718852162361145,15.767303466796875,305.6805419921875,,,
