epoch,step,test_loss,test_mae,test_mse,train_loss,train_mae,train_mse,val_loss,val_mae,val_mse
0,49,,,,-1.4624972343444824,6.053412437438965,55.159820556640625,,,
0,99,,,,-1.5529125928878784,5.555124759674072,44.79271697998047,,,
0,149,,,,-1.4815946817398071,6.075953483581543,52.78679275512695,,,
0,179,,,,,,,-1.5130311250686646,5.887763023376465,49.820186614990234
1,199,,,,-1.5552864074707031,5.455992698669434,44.54855728149414,,,
1,249,,,,-1.3480585813522339,7.462589740753174,71.78958129882812,,,
1,299,,,,-0.8635786771774292,13.271728515625,219.04904174804688,,,
1,349,,,,-1.522389531135559,5.694788932800293,48.05410385131836,,,
1,359,,,,,,,-1.5359076261520386,5.627452850341797,47.227378845214844
2,399,,,,-1.3969330787658691,6.711876392364502,64.1485595703125,,,
2,449,,,,-1.5418848991394043,5.772036075592041,45.94466781616211,,,
2,499,,,,-1.5534058809280396,5.344616413116455,44.74187469482422,,,
2,539,,,,,,,-1.561514139175415,5.536393642425537,44.38979721069336
3,549,,,,-1.3047184944152832,7.662871360778809,79.32344055175781,,,
3,599,,,,-1.551492691040039,5.7478251457214355,44.939395904541016,,,
3,649,,,,-1.5606929063796997,5.486310005187988,43.99741744995117,,,
3,699,,,,-1.5504753589630127,5.5467681884765625,45.04480743408203,,,
3,719,,,,,,,-1.5120376348495483,5.745684623718262,49.984649658203125
4,749,,,,-1.5098363161087036,5.918458938598633,49.463382720947266,,,
4,799,,,,-1.5056217908859253,6.041182994842529,49.945716857910156,,,
4,849,,,,-1.6040520668029785,5.27255392074585,39.81695556640625,,,
4,899,,,,-1.513422966003418,5.834290504455566,49.056556701660156,,,
4,899,,,,,,,-1.5470354557037354,5.561593055725098,45.98567581176758
5,949,,,,-1.5633050203323364,5.302078723907471,43.73358154296875,,,
5,999,,,,-1.6196720600128174,5.060327053070068,38.41032409667969,,,
5,1049,,,,-1.4893606901168823,6.040021896362305,51.85125732421875,,,
5,1079,,,,,,,-1.4716641902923584,6.161278247833252,54.814109802246094
